,description,id,menu_item,price,rest_name
13911,"Genoa salami, tavern ham, provolone, pickled sweet pepper",9yESUcIVarhYEabIMj844Q,Italian Grinder,$12.00,Culinary Dropout
13912,"Havarti, bacon, house BBQ sauce",9yESUcIVarhYEabIMj844Q,The Pub Burger,$12.00,Culinary Dropout
13913,"Double cheeseburger, onion, lettuce, pickle",9yESUcIVarhYEabIMj844Q,The M A C Burger,$11.00,Culinary Dropout
13914,"Tavern ham, bacon, havarti cheese",9yESUcIVarhYEabIMj844Q,Grilled Chicken Club,$12.00,Culinary Dropout
13915,"Fontina, au jus",9yESUcIVarhYEabIMj844Q,Shaved Prime Rib Dip,$17.00,Culinary Dropout
13916,"Bacon, tomato",9yESUcIVarhYEabIMj844Q,Grilled Cheese Sliders,$10.00,Culinary Dropout
13917,,9yESUcIVarhYEabIMj844Q,Chicken Tenders,$6.00,Culinary Dropout
13918,,9yESUcIVarhYEabIMj844Q,Macaroni and Cheese,$6.00,Culinary Dropout
13919,"Meat, cheese, bun",9yESUcIVarhYEabIMj844Q,Cheeseburger,$6.00,Culinary Dropout
13920,,9yESUcIVarhYEabIMj844Q,Grilled Cheese Sliders,$6.00,Culinary Dropout
13921,,9yESUcIVarhYEabIMj844Q,Buttered Noodles with Parmesan,$6.00,Culinary Dropout
13922,,9yESUcIVarhYEabIMj844Q,Yesterday's Soup,$6.00,Culinary Dropout
13923,Famous onion dip,9yESUcIVarhYEabIMj844Q,House Potato Chips,$6.00,Culinary Dropout
13924,"Tomato, olive, lemon, grilled flatbread",9yESUcIVarhYEabIMj844Q,Roasted Garlic Hummus,$9.00,Culinary Dropout
13925,"Black bean, guacamole, sour cream, pico de gallo",9yESUcIVarhYEabIMj844Q,BBQ Pork Belly Nachos,$12.00,Culinary Dropout
13926,Sea salt.,9yESUcIVarhYEabIMj844Q,Soft Pretzels and Provolone Fondue,$10.00,Culinary Dropout
13927,"Cashew, toasted sesame, cabbage, lime",9yESUcIVarhYEabIMj844Q,Thai Chile Chicien Wings,$10.00,Culinary Dropout
13928,"Vine ripened tomato, caper, pickled onion, poached egg, toasted ciabatta",9yESUcIVarhYEabIMj844Q,House Smoked Salmon,$13.00,Culinary Dropout
13929,"Spicy sausage, stella artois, grilled bread",9yESUcIVarhYEabIMj844Q,Black Mussels,$13.00,Culinary Dropout
13930,,9yESUcIVarhYEabIMj844Q,Cap'n Crunch French Toast,$4.00,Culinary Dropout
13931,,9yESUcIVarhYEabIMj844Q,Yogurt Parfait,$4.00,Culinary Dropout
13932,,9yESUcIVarhYEabIMj844Q,PB&J on Homemade Biscuit with Apples,$4.00,Culinary Dropout
13933,Come with a big spoon,9yESUcIVarhYEabIMj844Q,Cap'n Crunch with Milk in a Bowl,$4.00,Culinary Dropout
13934,"Jalapeno, molasses, fries",9yESUcIVarhYEabIMj844Q,36 Hour Pork Rib,$23.00,Culinary Dropout
13935,,9yESUcIVarhYEabIMj844Q,Korean Style Ribeye Cap,$26.00,Culinary Dropout
13936,"Mushroom, smoked shallot, roasted tomato, arugula",9yESUcIVarhYEabIMj844Q,Sweet Corn Cannelloni,$15.00,Culinary Dropout
13937,"Coleslaw, tartar sauce",9yESUcIVarhYEabIMj844Q,Beer Battered Fish and Chips,$15.00,Culinary Dropout
13938,"Green bean, mashed potato, gravy",9yESUcIVarhYEabIMj844Q,The Meatloaf,$14.00,Culinary Dropout
13939,"Green bean, toasted almond, caramelized shallot",9yESUcIVarhYEabIMj844Q,Rainbow Trout,$19.00,Culinary Dropout
13940,"Buttermilk biscuit, honey drizzle",9yESUcIVarhYEabIMj844Q,Fried Chicken,$16.00,Culinary Dropout
13941,"Horseradish cream, peppercorn bordelaise, herb fries",9yESUcIVarhYEabIMj844Q,Bistro Steak,$25.00,Culinary Dropout
13942,"Cauliflower, snap pea, charred scallion, black rice, soy gastrique",9yESUcIVarhYEabIMj844Q,Roasted Salmon,$22.00,Culinary Dropout
13943,With chocolate sauce,9yESUcIVarhYEabIMj844Q,Vanilla Ice Cream,$3.00,Culinary Dropout
13944,,9yESUcIVarhYEabIMj844Q,House Popped Caramel Corn,$4.00,Culinary Dropout
13945,Cinnamon apple brioche & vanilla ice cream,9yESUcIVarhYEabIMj844Q,Monkey Bread,$10.00,Culinary Dropout
13946,"Chocolate ganache, graham cracker",9yESUcIVarhYEabIMj844Q,Bourbon Black Bottom Pie,$7.00,Culinary Dropout
13947,Caramel corn,9yESUcIVarhYEabIMj844Q,Salted Caramel Crusted,$8.00,Culinary Dropout
13948,Buttermilk ranch,9yESUcIVarhYEabIMj844Q,Cheap House Salad,$5.00,Culinary Dropout
13949,"Butter lettuce, radicchio, arugula, fennel, smoked almond, tart cherry",9yESUcIVarhYEabIMj844Q,Gorgonzola Chicken Salad,$13.00,Culinary Dropout
13950,"avocado, snap pea, radish, toasted pumpkin seed, goat cheese. Add smoked salmon or chicken $5",9yESUcIVarhYEabIMj844Q,Strawberry and Kale,$11.00,Culinary Dropout
13951,"Cashew, ginger vinaigrette, wasabi pea",9yESUcIVarhYEabIMj844Q,Seared Tuna Salad,$15.00,Culinary Dropout
13952,"Salami, turkey pastrami, ham, pickled vegetables, provolone, couscous, italian dressing",9yESUcIVarhYEabIMj844Q,Italian Chopped,$13.00,Culinary Dropout
13953,"Romaine, tuscan kale, lemon, parmesan. No shrimp $9",9yESUcIVarhYEabIMj844Q,Crispy Shrimp Caesar Salad,$13.00,Culinary Dropout
13954,"Pretzel roll, swiss, coleslaw",9yESUcIVarhYEabIMj844Q,Turkey Pastrami,$13.00,Culinary Dropout
13955,"Genoa salami, tavern ham, provolone, pickled sweet pepper",9yESUcIVarhYEabIMj844Q,Italian Grinder,$12.00,Culinary Dropout
13956,"Havarti, bacon, house BBQ sauce",9yESUcIVarhYEabIMj844Q,The Pub Burger,$12.00,Culinary Dropout
13957,"Double cheeseburger, onion, lettuce, pickle",9yESUcIVarhYEabIMj844Q,The M A C Burger,$11.00,Culinary Dropout
13958,"Tavern ham, bacon, havarti cheese",9yESUcIVarhYEabIMj844Q,Grilled Chicken Club,$12.00,Culinary Dropout
13959,"Fontina, au jus",9yESUcIVarhYEabIMj844Q,Shaved Prime Rib Dip,$17.00,Culinary Dropout
13960,"Bacon, tomato",9yESUcIVarhYEabIMj844Q,Grilled Cheese Sliders,$10.00,Culinary Dropout
13961,,9yESUcIVarhYEabIMj844Q,Milk,$2.00,Culinary Dropout
13962,,9yESUcIVarhYEabIMj844Q,Chocolate Milk,$2.00,Culinary Dropout
13963,,9yESUcIVarhYEabIMj844Q,Strawberry Milk,$2.00,Culinary Dropout
13964,,9yESUcIVarhYEabIMj844Q,Soda,$2.00,Culinary Dropout
13965,,9yESUcIVarhYEabIMj844Q,Lemonade,$2.00,Culinary Dropout
13966,,9yESUcIVarhYEabIMj844Q,Strawberry Lemonade,$2.00,Culinary Dropout
13967,,9yESUcIVarhYEabIMj844Q,Yesterday's Soup,$6.00,Culinary Dropout
13968,Famous onion dip,9yESUcIVarhYEabIMj844Q,House Potato Chips,$6.00,Culinary Dropout
13969,"Tomato, olive, lemon, grilled flatbread",9yESUcIVarhYEabIMj844Q,Roasted Garlic Hummus,$9.00,Culinary Dropout
13970,"Black bean, guacamole, sour cream, pico de gallo",9yESUcIVarhYEabIMj844Q,BBQ Pork Belly Nachos,$12.00,Culinary Dropout
13971,Sea salt,9yESUcIVarhYEabIMj844Q,Soft Pretzels and Provolone Fondue,$10.00,Culinary Dropout
13972,"Cashew, toasted sesame, cabbage, lime",9yESUcIVarhYEabIMj844Q,Thai Chile Chicken Wings,$10.00,Culinary Dropout
13973,"Spicy sausage, stella artois, grilled bread",9yESUcIVarhYEabIMj844Q,Black Mussels,$13.00,Culinary Dropout
13974,"Jalapeno, molasses, fries",9yESUcIVarhYEabIMj844Q,36 Hour Pork Ribs,$23.00,Culinary Dropout
13975,"Mushroom, smoked shallot, roasted tomato, arugula",9yESUcIVarhYEabIMj844Q,Sweet Corn Cannelloni,$15.00,Culinary Dropout
13976,"Horseradish cream, peppercorn bordelaise, herb fries",9yESUcIVarhYEabIMj844Q,Bistro Steak,$25.00,Culinary Dropout
13977,"Coleslaw, tartar sauce",9yESUcIVarhYEabIMj844Q,Beer Battered Fish and Chips,$15.00,Culinary Dropout
13978,"Buttermilk biscuit, honey drizzle",9yESUcIVarhYEabIMj844Q,Fried Chicken,$16.00,Culinary Dropout
13979,"Cauliflower, snap pea, charred scallion, black rice, soy gastrique",9yESUcIVarhYEabIMj844Q,Roasted Salmon,$22.00,Culinary Dropout
13980,,9yESUcIVarhYEabIMj844Q,,,Culinary Dropout
13981,,9yESUcIVarhYEabIMj844Q,,,Culinary Dropout
13982,,9yESUcIVarhYEabIMj844Q,,,Culinary Dropout
13983,,9yESUcIVarhYEabIMj844Q,,,Culinary Dropout
13984,,9yESUcIVarhYEabIMj844Q,,,Culinary Dropout
13985,,9yESUcIVarhYEabIMj844Q,,,Culinary Dropout
13986,,9yESUcIVarhYEabIMj844Q,,,Culinary Dropout
13987,,9yESUcIVarhYEabIMj844Q,,,Culinary Dropout
13988,,9yESUcIVarhYEabIMj844Q,,,Culinary Dropout
13989,,9yESUcIVarhYEabIMj844Q,,,Culinary Dropout
13990,,9yESUcIVarhYEabIMj844Q,,,Culinary Dropout
13991,,9yESUcIVarhYEabIMj844Q,,,Culinary Dropout
13992,,9yESUcIVarhYEabIMj844Q,,,Culinary Dropout
13993,"Classic marinara sauce topped with pepperoni, seasoned pork, beef, fresh mushrooms, fresh green bell peppers and fresh red onions.",9yH1SL2paauMMuxHnV6cBA,Supreme Italian Sub,,Pizza Hut
13994,"Classic marinara sauce stacked with pepperoni, Italian sausage, slow-roasted ham, hardwood smoked bacon, seasoned pork and beef.",9yH1SL2paauMMuxHnV6cBA,Meat Lovers,,Pizza Hut
13995,"Premium crushed tomato sauce, topped with tons of salami, pepperoni, Italian sausage and seasoned pork.",9yH1SL2paauMMuxHnV6cBA,Primo Meats,,Pizza Hut
13996,"Creamy garlic Parmesan sauce topped with hardwood smoked bacon, fresh mushrooms and fresh spinach- flavored with a salted pretzel crust edge and balsamic sauce drizzle.",9yH1SL2paauMMuxHnV6cBA,Bacon Spinach Alfredo,,Pizza Hut
13997,Classic marinara sauce piled high with cheese and extra pepperoni,9yH1SL2paauMMuxHnV6cBA,Pepperoni Lovers,,Pizza Hut
13998,"Classic marinara sauce topped with classic meatballs, fresh red onions and diced Roma tomatoes, flavored with our Hut favorite on the crust edge.",9yH1SL2paauMMuxHnV6cBA,Italian Meatball,,Pizza Hut
13999,"BBQ sauce topped with classic beef, hardwood smoked bacon, fresh red onions and diced Roma tomatoes, flavored with toasted cheddar on the crust edge. With a BBQ sauce drizzle.",9yH1SL2paauMMuxHnV6cBA,BBQ Bacon Cheeseburger,,Pizza Hut
14000,"Classic marinara sauce topped with grilled chicken, slow roasted ham,m sweet pineapple and fresh green bell peppers.",9yH1SL2paauMMuxHnV6cBA,Hawaiian Chicken,,Pizza Hut
14001,"Creamy garlic Parmesan sauce topped with grilled chicken, hardwood smoked bacon and diced Roma tomatoes, flavored with toasted Parmesan on the crust edge.",9yH1SL2paauMMuxHnV6cBA,Chicken Bacon Parmesan,,Pizza Hut
14002,"BBQ sauce topped with grilled chicken, hardwood smoked bacon and fresh red onions -flavored with toasted cheddar on crust edge and a BBQ sauce drizzle.",9yH1SL2paauMMuxHnV6cBA,Backyard BBQ Chicken,,Pizza Hut
14003,"Premium crushed tomato sauce topped with fresh green bell peppers, fresh red onions, fresh mushrooms, diced Roma tomatoes and fresh spinach with Hut favorite on the crust edge and balsamic sauce drizzle.",9yH1SL2paauMMuxHnV6cBA,Premium Garden Veggie,,Pizza Hut
14004,"Classic marinara sauce topped with fresh mushrooms, red onions, green bell peppers, diced Roma tomatoes and Mediterranean black olives.",9yH1SL2paauMMuxHnV6cBA,Veggie Lovers,,Pizza Hut
14005,Creamy garlic Parmesan sauce topped with 50% more cheese than standard recipes. Flavored with Parmesan on crust edge.,9yH1SL2paauMMuxHnV6cBA,Ultimate Cheese Lovers,,Pizza Hut
14006,"Buffalo sauce topped with grilled chicken, sliced banana peppers and fresh red onions, flavored with toasted cheddar on crust edge and buffalo sauce drizzle.",9yH1SL2paauMMuxHnV6cBA,Buffalo Chicken,,Pizza Hut
14007,"Premium crushed tomato sauce topped with pepperoni, sliced jalapeno peppers and fresh green bell peppers, flavored with fiery red pepper on crust edge.",9yH1SL2paauMMuxHnV6cBA,Five Pepper Pepperoni,,Pizza Hut
14008,,9yH1SL2paauMMuxHnV6cBA,"10"" Udi's Gluten Free Pizza",,Pizza Hut
14009,Served with marinara dipping sauce,9yH1SL2paauMMuxHnV6cBA,Breadsticks (5),,Pizza Hut
14010,Served with marinara dipping sauce,9yH1SL2paauMMuxHnV6cBA,Cheese Sticks (5),,Pizza Hut
14011,Seasoned with your choice of one of our dry rubs and served with ketchup,9yH1SL2paauMMuxHnV6cBA,Straight-Cut Fries,,Pizza Hut
14012,"Ranch, blue cheese or marinara",9yH1SL2paauMMuxHnV6cBA,Dips,,Pizza Hut
14013,"Pepperoni, Italian sausage, premium salami, classic meatball, slow-roasted ham, hardwood smoked bacon, grilled chicken, beef, seasoned pork, fresh mushrooms, Peruvian cherry peppers, fresh red onions, fresh spinach sprinkled on right out of the oven, Mediterranean black olives, fresh green bell peppers, sliced banana peppers, sweet pineapple, sliced jalapeno peppers, diced Roma tomatoes, extra cheese",9yH1SL2paauMMuxHnV6cBA,Topping Options,,Pizza Hut
14014,"Italian-seasoned meat sauce and rotini topped with cheese, then oven-baked",9yH1SL2paauMMuxHnV6cBA,Meaty Marinara,,Pizza Hut
14015,Serves 2 and includes 5 breadsticks.,9yH1SL2paauMMuxHnV6cBA,Full Pan,,Pizza Hut
14016,Serves 4 and includes 5 breadsticks,9yH1SL2paauMMuxHnV6cBA,Family-Size,,Pizza Hut
14017,Grilled chicken and rotini oven-baked in our alfredo sauce,9yH1SL2paauMMuxHnV6cBA,Creamy Chicken Alfredo,,Pizza Hut
14018,"A sprinkle of all-natural parmesan, toasted to perfection",9yH1SL2paauMMuxHnV6cBA,Toasted Parmesan,,Pizza Hut
14019,"A touch of shredded, savory asiago for a unique toasted flavor",9yH1SL2paauMMuxHnV6cBA,Toasted Asiago,,Pizza Hut
14020,A dash of shredded cheddar baked on for a toasty finis,9yH1SL2paauMMuxHnV6cBA,Toasted Cheddar,,Pizza Hut
14021,A seriously spicy blend of crushed red pepper and cayenne pepper,9yH1SL2paauMMuxHnV6cBA,Fiery Red Pepper,,Pizza Hut
14022,"A garlic buttery blend with a sprinkle of grated parmesan and a hint of italian herbs such as oregano, parsley and basil",9yH1SL2paauMMuxHnV6cBA,Hut Favoriteb,,Pizza Hut
14023,Non-breaded bone-in wings,9yH1SL2paauMMuxHnV6cBA,Traditional,,Pizza Hut
14024,Breaded tender all-white meat chicken,9yH1SL2paauMMuxHnV6cBA,Bone Out,,Pizza Hut
14025,"Tangy, tasty and sweet, it's a BBQ flavor that's totally the bee's knees",9yH1SL2paauMMuxHnV6cBA,Honey BBQ,,Pizza Hut
14026,Finger-lickingly fabulous buffalo flavor with a nice amount of spice,9yH1SL2paauMMuxHnV6cBA,Buffalo Medium,,Pizza Hut
14027,Alohamazing island flavors with a far east flourish,9yH1SL2paauMMuxHnV6cBA,Hawaiian Teriyaki,,Pizza Hut
14028,,9yH1SL2paauMMuxHnV6cBA,Buffalo Mild,,Pizza Hut
14029,Awesome italian flavor that makes vampires wince and taste buds rejoice,9yH1SL2paauMMuxHnV6cBA,Garlic Parm,,Pizza Hut
14030,,9yH1SL2paauMMuxHnV6cBA,Spicy Garlic,,Pizza Hut
14031,Garlicky goodness meets tongue-tickling heat.,9yH1SL2paauMMuxHnV6cBA,Spicy Garlic,,Pizza Hut
14032,Lip-numbing spicy burn.,9yH1SL2paauMMuxHnV6cBA,Buffalo Burnin' Hot,,Pizza Hut
14033,A tried-and-true flavor that always hits the spot,9yH1SL2paauMMuxHnV6cBA,Ranch,,Pizza Hut
14034,,9yH1SL2paauMMuxHnV6cBA,Cajun-Style,,Pizza Hut
14035,"Includes 1 medium rectangular 1-topping pizza, 5 breadsticks with marinara dipping sauce and 10 cinnamon sticks with icing dipping sauce",9yH1SL2paauMMuxHnV6cBA,Dinner Box,,Pizza Hut
14036,"Includes 2 medium rectangular 1-topping pizzas, 5 breadsticks with marinara dipping sauce and your choice of either wings, pasta or a third 1-topping pizza",9yH1SL2paauMMuxHnV6cBA,Big Dinner Box,,Pizza Hut
14037,"Balsamic, buffalo, barbeque.",9yH1SL2paauMMuxHnV6cBA,Pizza Drizzle Options,,Pizza Hut
14038,"Hand tossed, original stuffed crust, large only $2.00 additional charge, thin n crispy, pan pizza",9yH1SL2paauMMuxHnV6cBA,Crust Options,,Pizza Hut
14039,"Classic marinara, creamy garlic parmesan, barbeque, premium crushed tomato, buffalo",9yH1SL2paauMMuxHnV6cBA,Sauce Options,,Pizza Hut
14040,,9yH1SL2paauMMuxHnV6cBA,Large Skinny Crust Pizza,,Pizza Hut
14041,"Hut favorite, toasted parmesan, salted pretzel, toasted asiago, garlic buttery blend, ranch, toasted cheddar, fiery red pepper",9yH1SL2paauMMuxHnV6cBA,Pizza Crust Flavor Options,,Pizza Hut
14042,"Freshly baked cookie made with 100% genuine hershey's chocolate chips, cut into 8 slices",9yH1SL2paauMMuxHnV6cBA,The Ultimate Hershey's Chocolate Chip Cookie,,Pizza Hut
14043,"Freshly baked and cut into 9 shareable squares of warm, chocolaty goodness created with hershey's cocoa, hershey's special dark chocolate and hershey's semi-sweet chocolate",9yH1SL2paauMMuxHnV6cBA,Hershey's Triple Chocolate Brownie,,Pizza Hut
14044,Freshly baked dough sprinkled with cinnamon and sugar and served with an icing dipping sauce,9yH1SL2paauMMuxHnV6cBA,Cinnamon Sticks (10),,Pizza Hut
14045,,9yH1SL2paauMMuxHnV6cBA,Pepsi 20oz,,Pizza Hut
14046,,9yH1SL2paauMMuxHnV6cBA,Pepsi 2 Liter,,Pizza Hut
14047,"a hearty salad with a southwest flair, featuring fresh pico de gallo, guacamole and slow simmered chili, all topped with a red jalapeno dressing.",a-uvQrruzDQ9E2SVIPOAHg,Baja Salad,,Wendy's
14048,"treat yourself to the taste of crisp applewood smoked bacon mixed with real blue cheese crumbles, hard-boiled eggs, tomatoes and avocado ranch dressing.",a-uvQrruzDQ9E2SVIPOAHg,BLT Cobb Salad,,Wendy's
14049,"a perfect mix of peak-season red and green apples, real blue cheese crumbles, sweet cranberries and roasted pecans, topped with a warm, grilled chicken fillet.",a-uvQrruzDQ9E2SVIPOAHg,Apple Pecan Chicken Salad,,Wendy's
14050,"caesar salad the way it's supposed to be, made with hand-chopped romaine, shaved asiago cheese and french bread croutons.",a-uvQrruzDQ9E2SVIPOAHg,Spicy Chicken Caesar Salad,,Wendy's
14051,"a quarter-pound of 100% real north american beef and the freshest premium toppings on buttered, toasted buns - our new gold standard.",a-uvQrruzDQ9E2SVIPOAHg,Dave's Hot 'N Juicy 1/4 Lb Single,,Wendy's
14052,"double up with a half pound of 100% real north american beef and the freshest premium toppings on buttered, toasted buns, a double that would make dave proud.",a-uvQrruzDQ9E2SVIPOAHg,Dave's Hot 'N Juicy 1/2 Lb Double,,Wendy's
14053,"three-quarters of a pound of 100% real north american beef and more of the fresh premium toppings you craveall on buttered, toasted buns, to keep your hamburger hotter and juicier.",a-uvQrruzDQ9E2SVIPOAHg,Dave's Hot 'N Juicy 3/4 Lb Triple,,Wendy's
14054,"three strips of applewood smoked bacon piled high atop a hot 'n juicy beef patty, made to order every time. add american cheese, cool and crisp veggies with a little condiment love and you've got a hamburger to satisfy your senses.",a-uvQrruzDQ9E2SVIPOAHg,Bacon Deluxe Single,,Wendy's
14055,"two hot 'n juicy all beef patties piled with three strips of applewood smoked bacon. freshly made your way with american cheese, the works, ketchup and mayo. now that beats your ordinary hamburger.",a-uvQrruzDQ9E2SVIPOAHg,Bacon Deluxe Double,,Wendy's
14056,"applewood smoked bacon piled high atop a 1/4 lb. patty of fresh, never frozen, beef. complete with sliced american cheese, mayo and ketchup for a mountain of mouth-watering taste. go on obsess a little.",a-uvQrruzDQ9E2SVIPOAHg,Baconator Single,,Wendy's
14057,"two 1/4 lb. patties topped with juicy applewood smoked bacon in between a premium buttered, toasted bun. topped off with mayo, ketchup, and American cheese. Now that's not just a sandwich, but a tasty treat.",a-uvQrruzDQ9E2SVIPOAHg,Baconator Double,,Wendy's
14058,"still your favorite bacon cheeseburger. just a bit smaller. same great hot 'n juicy beef. loaded with american cheese and fresh-cooked, thick-cut applewood smoked bacon. guaranteed to satisfy.",a-uvQrruzDQ9E2SVIPOAHg,JBC (Jr. Bacon Cheeseburger),,Wendy's
14059,"our delicious hot 'n juicy beef patty topped with all the essentials: american cheese, pickles, onions, tomatoes and lettuce.",a-uvQrruzDQ9E2SVIPOAHg,Cheeseburger Deluxe,,Wendy's
14060,"our hot 'n juicy burger sized right and topped with all your favorites: ketchup, mustard, mayo, onions, pickles, lettuce and tomato. did we mention cheese?.",a-uvQrruzDQ9E2SVIPOAHg,Double Cheeseburger Deluxe,,Wendy's
14061,"two junior hamburger patties topped off with american cheese, ketchup, mustard, pickle and onion. made fresh when you order it. big on taste and small on price.",a-uvQrruzDQ9E2SVIPOAHg,Double Stack,,Wendy's
14062,what could possibly be better than a burger with cheddar cheese? how about adding a layer of delicious hot & melty cheddar? made fresh when you order it. big on taste and small on price.,a-uvQrruzDQ9E2SVIPOAHg,Cheesy Cheddarburger,,Wendy's
14063,"our delicious hot 'n juicy beef patty topped with all the essentials: american cheese, pickles, onions, tomatoes and lettuce.",a-uvQrruzDQ9E2SVIPOAHg,Cheeseburger Deluxe,,Wendy's
14064,what could possibly be better than a burger with cheddar cheese? how about adding a layer of delicious hot & melty cheddar? made fresh when you order it. big on taste and small on price.,a-uvQrruzDQ9E2SVIPOAHg,Cheesy Cheddarburger,,Wendy's
14065,"a tender, breaded chicken patty topped with crisp lettuce and creamy mayo done wendy's way fresh and delicious. crispy chicken never had it so good.",a-uvQrruzDQ9E2SVIPOAHg,Crispy Chicken Sandwich,,Wendy's
14066,"crispy fillet of all-white meat chicken topped with monterey jack, fresh lettuce and zesty ranch sauce. all for just $0.99. Not only will your taste buds thank you, your wallet will too.",a-uvQrruzDQ9E2SVIPOAHg,Monterey Ranch Crispy Chicken Sandwich,,Wendy's
14067,"get big spice for a little price with five pieces of crispy, all-white meat chicken. they're a mouth-watering treat with three different kinds of peppers and savory spices.",a-uvQrruzDQ9E2SVIPOAHg,5-Piece Spicy Chicken Nuggets,,Wendy's
14068,"a new twist on a classic taste. fresh romaine and iceberg lettuce, natural shaved asiago cheese, all-natural caesar dressing and a crispy chicken fillet, wrapped inside a soft flour tortilla for mouthwatering caesar flavor in every delicious bite.",a-uvQrruzDQ9E2SVIPOAHg,Crispy Chicken Caesar Wrap,,Wendy's
14069,"let's face it everybody's got fries. wendy's has got something special. naturally-cut from whole russet potatoes, cooked skin-on, and served hot and crispy with a sprinkle of sea salt for a taste as real as it gets. you've had fries. now try some real fries.",a-uvQrruzDQ9E2SVIPOAHg,Natural-Cut French Fries,,Wendy's
14070,"slow-baked in an oven, not zapped in a microwave. need we say more? our sour cream and chive baked potato is perfect by itself or paired with a sandwich. great taste. great value.",a-uvQrruzDQ9E2SVIPOAHg,Sour Cream And Chive Potato,,Wendy's
14071,"these aren't some boring ol' chicken sandwiches. meet wendy's asiago ranch chicken clubs tender, all-white meat chicken fillets topped with thick-cut applewood smoked bacon, natural-aged asiago cheese, creamy ranch sauce, hand-leafed lettuce, and hand-sliced tomatoes. try one of these bold, new clubs in spicy, homestyle or grilled.",a-uvQrruzDQ9E2SVIPOAHg,Asiago Ranch Chicken Club,,Wendy's
14072,"kick it up a few notches. we added our own fiery blend of peppers and spices to your favorite chicken breast fillet. topped with mayo, lettuce, and red, ripe tomato.",a-uvQrruzDQ9E2SVIPOAHg,Spicy Chicken Sandwich,,Wendy's
14073,"there's something about our signature chicken fillet. specially seasoned, lightly breaded and topped with mayonnaise. This fancy bird will leave you wantin' more.",a-uvQrruzDQ9E2SVIPOAHg,Homestyle Chicken Fillet,,Wendy's
14074,tender grilled whole chicken breast fillet with a delicious honey mustard sauce and crisp fresh toppings. all the flavor with only 10 grams of fat.,a-uvQrruzDQ9E2SVIPOAHg,Ultimate Chicken Grill,,Wendy's
14075,"crispy fillet of all-white meat chicken topped with monterey jack, fresh lettuce and zesty ranch sauce. all for just $0.99. not only will your taste buds thank you, your wallet will too.",a-uvQrruzDQ9E2SVIPOAHg,Monterey Ranch Crispy Chicken Sandwich,,Wendy's
14076,"a tender, breaded chicken patty topped with crisp lettuce and creamy mayo done wendy's way fresh and delicious. crispy chicken never had it so good.",a-uvQrruzDQ9E2SVIPOAHg,Crispy Chicken Sandwich,,Wendy's
14077,"a new twist on a classic taste. fresh romaine and iceberg lettuce, natural shaved asiago cheese, all-natural caesar dressing and a crispy chicken fillet, wrapped inside a soft flour tortilla for mouthwatering caesar flavor in every delicious bite.",a-uvQrruzDQ9E2SVIPOAHg,Crispy Chicken Caesar Wrap,,Wendy's
14078,"our favorite chicken fillet made with a fiery blend of peppers and spices. Plus crisp lettuce, cheddar cheese and a zesty ranch sauce all wrapped in a flour tortilla. think of it as a wrappetizer.",a-uvQrruzDQ9E2SVIPOAHg,Spicy Chicken Go Wrap,,Wendy's
14079,"our signature chicken breast fillet specially seasoned and lightly breaded. plus crisp lettuce, cheddar cheese and a zesty ranch sauce all wrapped in a flour tortilla. think of it as a wrappetizer..",a-uvQrruzDQ9E2SVIPOAHg,Homestyle Chicken Go Wrap,,Wendy's
14080,"our ultimate chicken grill fillet dressed up with crisp lettuce, cheddar cheese and a honey mustard sauce all wrapped in a flour tortilla. think of it as a wrappetizer.",a-uvQrruzDQ9E2SVIPOAHg,Grilled Chicken Go Wrap,,Wendy's
14081,"eat with your fingers. crispy outside, juicy inside, wendy's chicken nuggets are all-white meat. you choose the sauce: barbecue, honey mustard, sweet and sour, ranch or honey.",a-uvQrruzDQ9E2SVIPOAHg,5-piece Chicken Nuggets,,Wendy's
14082,"even more of the nuggets you love. crispy, all - white meat, superlicious chicken bites with 2 dippers of your favorite sauce: barbecue, honey mustard, sweet and sour, ranch or honey.",a-uvQrruzDQ9E2SVIPOAHg,10-Piece Chicken Nuggets,,Wendy's
14083,"get big spice for a little price with five pieces of crispy, all-white meat chicken. they're a mouth-watering treat with three different kinds of peppers and savory spices.",a-uvQrruzDQ9E2SVIPOAHg,5-piece Spicy Chicken Nuggets,,Wendy's
14084,"get your spice on with double the amount of the crispy, all-white meat chicken nuggets that you crave. It's like a spicy flavor explosion for your mouth with three different kinds of peppers and savory spices what a kick.",a-uvQrruzDQ9E2SVIPOAHg,10-Piece Spicy Chicken Nuggets,,Wendy's
14085,"enjoy crisp apples, sweet cranberries, roasted pecan and real blue cheese crumbles topped with all natural pomegranate vinaigrette dressing.",a-uvQrruzDQ9E2SVIPOAHg,Apple Pecan Chicken Salad,,Wendy's
14086,"rich and meaty, made in store and slow simmered for 4 hours.",a-uvQrruzDQ9E2SVIPOAHg,Small Chili,,Wendy's
14087,"wendy's chicken go wraps are made with 100% tender, all white meat chicken breast.",a-uvQrruzDQ9E2SVIPOAHg,Chicken Go Wrap,,Wendy's
14088,"try our hearty mix of crisp applewood smoked bacon, chopped egg, real blue cheese crumbles, grilled chicken and all natural avocado ranch dressing.",a-uvQrruzDQ9E2SVIPOAHg,BLT Cobb Salad,,Wendy's
14089,wendy's bakes every potato in a real oven for one hour.,a-uvQrruzDQ9E2SVIPOAHg,Baked Potato,,Wendy's
